"Start (UTC)","V_avg (km/s)","Duration (s)","Peak (abs mag)","Stations","LonBeg","LatBeg","Ht_beg (km)","LonEnd","LatEnd","Ht_end (km)","Shower","Radiant RA","Radiant DEC"
" 2023-08-13 05:00:54.115994","  60.55266","     0.68","  +0.69"," USL00B,USL00D,USL00K","  -112.078928","    34.500243"," 112.4044","  -112.286272","    34.187388"," 102.4617","Perseids","  46.41403"," +56.55398"
" 2023-08-13 05:00:57.461259","  27.78584","     1.29","  +1.65"," CA001F,CA001J","  -114.365382","    50.795220","  97.8680","  -114.705946","    51.006873","  85.9321","..."," 325.91702"," -12.49882"
" 2023-08-13 05:00:57.706439","  63.12902","     0.63","  +0.30"," USL006,USL00C","  -112.077234","    34.501361"," 112.1720","  -112.273739","    34.205098"," 103.5349","Perseids","  47.83659"," +55.74829"
" 2023-08-13 05:01:07.282690","  20.29116","     0.43","  +1.15"," USL008,USL00D","  -111.152611","    34.994899","  90.4747","  -111.187643","    35.039142","  84.2443","..."," 307.83281","  -6.56915"
" 2023-08-13 05:02:02.643846","  60.19383","     0.89","  -1.59"," US0003,US000G,USL00J,USL00Y","  -109.823306","    34.731142"," 112.6382","  -110.078653","    34.348085","  98.8563","Perseids","  46.75620"," +57.59381"
" 2023-08-13 05:02:11.106685","  59.25642","     1.24","  -1.41"," US001E,US001Q,US001R,USL00L,USL00N","  -115.745558","    33.350810"," 116.2469","  -116.051735","    32.807689"," 100.5118","Perseids","  46.96418"," +59.00558"
" 2023-08-13 05:02:35.493718","  15.99133","     0.77","  +1.41"," USL00C,USL00M","  -112.393925","    34.849095","  84.0973","  -112.397369","    34.913809","  73.7966","..."," 284.43632","  -5.64671"
" 2023-08-13 05:03:02.617329","  59.16767","     0.56","  -0.27"," US000S,US001E","  -115.685875","    32.366116"," 111.0642","  -115.841205","    32.108852"," 103.7199","Perseids","  44.31781"," +58.00458"
" 2023-08-13 05:03:15.161498","  59.58159","     0.95","  -1.17"," US0008,US000H","  -105.954416","    35.525347"," 113.0426","  -106.226397","    35.129373","  96.0666","Perseids","  47.50027"," +58.69602"
" 2023-08-13 05:03:33.042028","  60.01867","     0.43","  +1.00"," USL008,USL00M","  -112.012965","    35.839348"," 111.6071","  -112.127628","    35.658567"," 104.4830","Perseids","  46.33361"," +59.18897"
" 2023-08-13 05:03:59.854838","  59.50385","     0.72","  +0.23"," US000S,US001E","  -116.719770","    33.322842"," 112.8060","  -116.917667","    33.004106"," 104.5813","Perseids","  45.75547"," +56.32406"
" 2023-08-13 05:04:39.951502","  61.24503","     1.25","  -1.08"," MX000D,US0022","  -109.974418","    30.477279"," 112.8372","  -110.347171","    29.898651","  98.6307","Perseids","  47.72879"," +56.28590"
" 2023-08-13 05:05:02.839248","  17.58914","     0.92","  +1.50"," USL006,USL00C,USL00M","  -112.647187","    35.194756","  88.9100","  -112.557823","    35.168285","  76.8337","..."," 231.71911"," +37.40161"
" 2023-08-13 05:05:19.035619","  57.34408","     0.70","  -0.26"," CA001G,CA002N","  -112.429654","    51.863334"," 113.7797","  -112.663892","    51.601672","  91.7219","...","  45.99361"," +61.57793"
" 2023-08-13 05:05:57.236217","  58.90406","     0.69","  -0.49"," US000S,US001R,USL00N","  -114.427473","    32.845983"," 114.3874","  -114.616001","    32.530608"," 104.8968","Perseids","  46.32598"," +58.51576"
" 2023-08-13 05:06:02.144217","  23.11471","     0.60","  +0.50"," USL008,USL009,USL00J,USL019","  -110.438622","    35.049813","  95.1532","  -110.427760","    35.013181","  82.4659","August Draconids"," 277.83161"," +53.73473"
" 2023-08-13 05:06:09.194551","  59.84197","     0.64","  -1.67"," US002P,US002R","   -95.218385","    33.174678"," 112.9184","   -95.419383","    32.926970"," 100.3690","Perseids","  47.27354"," +56.86800"
" 2023-08-13 05:06:24.995551","  59.86705","     0.53","  -2.34"," US003L,USN002","   -85.851279","    34.518579"," 109.5785","   -86.032889","    34.318657","  95.8028","Perseids","  47.32986"," +57.14445"
" 2023-08-13 05:06:35.594287","  59.69265","     1.33","  -2.40"," USL00F,USL00L","  -112.524108","    35.686065"," 117.5198","  -112.901381","    35.106188","  96.1617","Perseids","  46.70586"," +58.06527"
" 2023-08-13 05:06:35.813517","  60.09057","     1.43","  -2.60"," USL008,USL00C,USL00M","  -112.506045","    35.713844"," 118.5834","  -112.901222","    35.108363","  96.4111","Perseids","  46.78017"," +57.94041"
" 2023-08-13 05:06:48.457182","  59.60227","     0.60","  -0.82"," US0008,US000J","  -106.400451","    36.820712"," 110.3241","  -106.594719","    36.566027","  98.6501","Perseids","  46.18354"," +57.05065"
" 2023-08-13 05:07:12.726976","  61.22298","     0.57","  -0.65"," USL00J,USL00Y","  -109.273824","    34.270063"," 110.4380","  -109.438647","    34.026327"," 101.4729","Perseids","  47.13871"," +57.63199"
" 2023-08-13 05:07:35.056930","  59.45245","     1.09","  -0.54"," US000S,US001E","  -115.896006","    33.043524"," 113.8718","  -116.158680","    32.524292"," 102.2854","...","  54.60576"," +58.54872"
" 2023-08-13 05:07:44.019826","  61.05465","     1.11","  -0.95"," MX0001,MX0003","   -98.311093","    21.091718"," 113.9350","   -98.645351","    20.591882"," 102.2687","Perseids","  45.41893"," +57.14772"
" 2023-08-13 05:08:17.504939","  60.29774","     0.62","  -0.42"," US002M,US002N","   -90.794210","    39.502568"," 111.6480","   -91.006180","    39.285745","  95.4306","Perseids","  47.30812"," +57.13215"
" 2023-08-13 05:08:18.250459","  38.92688","     0.53","  +0.06"," MX0001,MX0006,MX000A","   -99.231826","    20.732451","  96.3598","   -99.367753","    20.800146","  87.4591","AOA"," 352.21493"," -13.34518"
" 2023-08-13 05:08:25.593449","  56.28209","     0.20","  +0.59"," US002M,US002N","   -90.054845","    39.244778"," 108.7047","   -90.122191","    39.172672"," 103.6693","Perseids","  50.96744"," +57.40553"
" 2023-08-13 05:08:31.411764","  61.86050","     0.66","  -0.15"," US000J,USL008,USL009","  -110.040437","    36.153884"," 111.9926","  -110.243524","    35.854394","  99.6656","Perseids","  47.21268"," +58.35305"
" 2023-08-13 05:08:37.550777","  59.03975","     0.68","  +0.50"," USL009,USL019","  -110.124889","    35.308302"," 113.0800","  -110.310107","    35.003850"," 101.7279","Perseids","  50.78479"," +59.51079"
" 2023-08-13 05:08:40.889363","  59.72797","     0.86","  -0.31"," US0021,USL00X","  -109.636130","    32.203010"," 113.3172","  -109.874257","    31.838648"," 100.9841","Perseids","  46.17527"," +58.04855"
" 2023-08-13 05:08:42.476037","  60.30966","     0.73","  -0.89"," US001R,USL00N","  -114.156554","    33.331535"," 113.3007","  -114.360059","    32.995758"," 102.6442","Perseids","  46.71935"," +58.59257"
" 2023-08-13 05:08:57.545116","  59.94902","     0.64","  -0.07"," USL00J,USL019","  -110.339585","    34.117254"," 112.3196","  -110.532803","    33.828140"," 102.1511","Perseids","  47.47047"," +57.46771"
" 2023-08-13 05:09:17.833037","  59.26343","     0.64","  +0.10"," US0003,US000A,US000H,US000J,US000K,US000R","  -107.109269","    35.372835"," 110.5713","  -107.294394","    35.118057","  99.9131","Perseids","  47.13780"," +57.24696"
" 2023-08-13 05:09:51.498314","  36.94821","     0.41","  +1.01"," US000S,US001E","  -117.026178","    32.900865"," 101.3463","  -117.067902","    32.825932","  89.4632","..."," 318.50695"," +64.44023"
" 2023-08-13 05:10:29.155724","  60.43206","     0.54","  -0.41"," US000S,US001E","  -116.019537","    32.313623"," 111.4189","  -116.162806","    32.067603"," 104.8054","Perseids","  47.72768"," +58.14885"
" 2023-08-13 05:10:42.392385","  39.17907","     0.88","  -1.03"," CA002F,CAWT05","   -80.175272","    44.891462","  99.1503","   -80.372269","    45.111172","  84.6691","AOA"," 348.19961"," -14.34813"
" 2023-08-13 05:10:51.618849","  60.11527","     1.17","  -2.76"," US002P,US002R","   -95.609208","    33.296129"," 114.2818","   -95.986574","    32.810642","  89.8314","Perseids","  48.77195"," +57.86499"
" 2023-08-13 05:11:02.940292","  61.66850","     0.65","  -0.81"," US0008,US000J","  -106.510921","    36.673841"," 109.4522","  -106.728690","    36.387112","  95.9308","Perseids","  46.22904"," +57.46589"
" 2023-08-13 05:11:07.170444","  59.77495","     0.56","  -0.26"," US0008,US000A,US000C,US000H,US000K,US0030","  -106.057509","    34.846236"," 111.8033","  -106.223138","    34.610186"," 101.7302","Perseids","  48.02744"," +58.30971"
" 2023-08-13 05:11:12.563615","  60.39129","     0.80","  -1.48"," US000J,USL003,USL008","  -109.133566","    36.727219"," 113.5852","  -109.382734","    36.382650","  98.4264","Perseids","  46.57986"," +57.70849"
" 2023-08-13 05:11:37.611639","  46.30681","     0.56","  -0.58"," US0009,US000C,US000H,US000K","  -106.588471","    34.298317"," 100.9213","  -106.649055","    34.122047","  86.8048","GCE","  20.58401"," +77.13298"
" 2023-08-13 05:12:06.018968","  60.10279","     0.92","  -2.14"," US001R,USL00L","  -114.769184","    35.499050"," 112.0884","  -115.032826","    35.107207","  96.9339","Perseids","  43.81805"," +57.97954"
" 2023-08-13 05:12:23.147662","  60.89998","     0.88","  -1.12"," US000G,USL00Z","  -106.944588","    32.508351"," 113.8378","  -107.182130","    32.140833"," 100.8341","Perseids","  49.57394"," +58.61518"
" 2023-08-13 05:12:35.552503","  60.41808","     0.83","  -0.60"," US000H,US000J,US000R","  -107.290139","    34.846874"," 113.5885","  -107.542169","    34.492645"," 100.3738","Perseids","  49.79489"," +56.62330"
" 2023-08-13 05:12:41.503829","  31.45978","     0.68","  -0.78"," USL00F,USL00M","  -112.916224","    36.159424","  98.3409","  -112.968828","    36.118648","  77.9794","..."," 305.41667"," +47.59227"
" 2023-08-13 05:12:44.773777","  60.19137","     0.60","  -0.73"," USL003,USL008,USL00C","  -112.066781","    36.485293"," 112.4468","  -112.247473","    36.213826"," 102.7063","Perseids","  50.29295"," +57.08204"
" 2023-08-13 05:12:51.550123","  60.81502","     0.44","  -1.11"," US002P,US002R","   -96.002355","    32.730898"," 110.5978","   -96.135811","    32.556588"," 103.3898","...","  54.02206"," +56.32508"
" 2023-08-13 05:12:59.741308","  60.50921","     0.57","  -0.59"," CA002F,CAWE07","   -78.984247","    44.570274"," 112.1155","   -79.200296","    44.401492","  92.3144","Perseids","  48.31214"," +57.51583"
" 2023-08-13 05:13:03.881016","  61.29071","     0.22","  +0.80"," US0003,US000G","  -107.629048","    34.351005","  99.9341","  -107.745598","    34.292006","  95.5359","...","  22.98351"," +35.95256"
" 2023-08-13 05:13:17.093618","  59.74661","     0.65","  -0.06"," USL00B,USL00N","  -112.575648","    33.964244"," 114.1157","  -112.756520","    33.693568"," 104.8288","Perseids","  46.60106"," +57.26861"
" 2023-08-13 05:13:38.578514","  62.10285","     1.41","  -1.21"," US000S,US0027","  -118.338764","    32.389923"," 113.4699","  -118.746271","    31.698168","  99.8406","Perseids","  49.47977"," +55.72117"
" 2023-08-13 05:13:47.923585","  61.94249","     0.40","  +0.29"," US000C,US0030","  -105.329466","    34.436912"," 113.2157","  -105.463832","    34.265383"," 105.2911","Perseids","  44.43167"," +56.74956"
" 2023-08-13 05:13:58.842174","  59.29833","     0.33","  +0.20"," US0003,US0008,US000A,US000H","  -107.023939","    35.340663"," 111.3414","  -107.130738","    35.198499"," 105.2233","Perseids","  47.06096"," +56.81741"
" 2023-08-13 05:14:13.477742","  16.90634","     0.84","  -0.49"," US0009,US000G,US000H","  -107.174972","    33.552611","  79.9124","  -107.124387","    33.552969","  66.6297","..."," 265.02335"," +30.30339"
" 2023-08-13 05:14:33.404248","  28.33081","     0.44","  +2.14"," US000A,US000J","  -106.761425","    35.139406","  97.6330","  -106.740564","    35.059298","  89.0756","..."," 237.62091"," +78.16198"
" 2023-08-13 05:14:40.746675","  58.82067","     0.83","  -1.37"," USL00B,USL00J,USL00N","  -111.991223","    33.884611"," 114.1439","  -112.241931","    33.518689"," 100.3353","Perseids","  44.65699"," +57.73125"
" 2023-08-13 05:17:32.012895","  59.41215","     0.76","  -1.34"," CA002F,CAWE07","   -79.861128","    43.946651"," 117.7676","   -80.151113","    43.703887","  90.2374","Perseids","  49.05080"," +58.56291"
" 2023-08-13 05:17:47.533551","  60.41769","     0.72","  -1.09"," USL00J,USL012","  -110.780034","    33.465001"," 113.8365","  -111.007440","    33.146373"," 101.7262","Perseids","  44.90322"," +57.01556"
" 2023-08-13 05:18:22.784738","  23.87196","     0.68","  +0.39"," US000C,US000H,US000J,US000K","  -106.501769","    34.430845","  98.6742","  -106.554141","    34.511127","  88.0403","..."," 313.67790","  -8.16865"
" 2023-08-13 05:18:41.976426","  52.24361","     0.54","  -0.98"," US0009,US000H","  -106.629943","    34.242935"," 110.0921","  -106.739718","    34.082102","  94.9868","FTC","  12.71799"," +66.02413"
" 2023-08-13 05:18:48.491619","  39.51585","     0.37","  +1.08"," USL00F,USL00L","  -113.229697","    34.846699","  98.1149","  -113.363248","    34.883216","  91.3819","Northern delta Aquariids"," 345.82869","  +0.88982"
" 2023-08-13 05:19:20.913290","  59.44041","     0.43","  +0.32"," US0003,US000G,US000H","  -107.392863","    34.377286"," 111.8136","  -107.512511","    34.210800"," 105.0249","Perseids","  48.60159"," +57.40670"
" 2023-08-13 05:19:49.487667","  59.25709","     0.48","  -0.85"," USL00J,USL011,USL012","  -110.528438","    32.892633"," 113.3092","  -110.672348","    32.680572"," 105.5209","Perseids","  46.77131"," +57.85179"
" 2023-08-13 05:19:52.945383","  60.88549","     0.72","  -0.62"," USL00J,USL012,USV002","  -111.027715","    33.178680"," 112.3530","  -111.247592","    32.854403"," 100.9913","Perseids","  47.64342"," +57.37781"
" 2023-08-13 05:21:12.017093","  66.19520","     0.61","  +0.04"," USL00D,USL019","  -110.736102","    35.429589"," 112.9425","  -111.119911","    35.295707"," 104.0779","...","  23.45866"," +25.87424"
" 2023-08-13 05:21:54.600407","  25.27583","     1.09","  -0.21"," CA001F,CA002N","  -115.810699","    51.381817","  97.2242","  -115.764964","    51.347147","  70.2700","..."," 270.68103"," +59.13477"
" 2023-08-13 05:23:04.076674","  39.67003","     0.36","  +1.43"," CA000P,CA002F","   -79.328644","    44.165972"," 102.6027","   -79.387323","    44.240806","  92.1395","..."," 341.91034","  +4.10676"
" 2023-08-13 05:23:42.537299","  22.76943","     0.76","  +0.61"," CA000P,CA002F,CAWE07","   -79.412784","    44.455336","  95.7853","   -79.332657","    44.426704","  81.0324","kappa Cygnids"," 280.90873"," +49.69617"
" 2023-08-13 05:23:53.787288","  59.79530","     0.61","  -0.93"," USL00J,USL012","  -111.389088","    33.740988"," 111.7359","  -111.573524","    33.469258"," 101.4829","Perseids","  47.66808"," +57.94264"
" 2023-08-13 05:23:57.836632","  60.21607","     0.77","  -0.51"," US001R,USL00N","  -113.217422","    33.102261"," 113.8513","  -113.444981","    32.752363"," 102.9711","Perseids","  49.66230"," +57.14311"
" 2023-08-13 05:23:59.960660","  60.63097","     1.11","  -1.28"," US000S,US001Q,US0027","  -117.692640","    33.046824"," 114.2595","  -117.991499","    32.566985"," 100.6225","Perseids","  47.64389"," +57.19924"
" 2023-08-13 05:24:00.242051","  59.45294","     0.41","  -0.75"," CA000P,CA002F,CAWE07","   -79.539489","    44.640771"," 111.5091","   -79.680483","    44.532867","  97.7168","Perseids","  46.70032"," +58.06182"
" 2023-08-13 05:24:36.721354","  59.41452","     0.29","  -0.75"," US000G,USL00Z","  -107.437860","    32.763347"," 111.3483","  -107.530336","    32.636511"," 106.1758","Perseids","  46.91629"," +57.31803"
" 2023-08-13 05:24:41.936373","  32.31155","     0.28","  +1.84"," US000C,US000K","  -106.885422","    34.449147","  96.5133","  -106.894818","    34.433568","  87.9475","..."," 302.98794"," +46.03377"
" 2023-08-13 05:25:06.772690","  53.07469","     0.28","  +0.40"," US0003,US000C,US000H,US000J,US000K","  -106.852996","    34.691765"," 109.7302","  -106.925913","    34.596490"," 102.7361","...","  29.87578"," +62.03376"
" 2023-08-13 05:25:18.426579","  59.79669","     0.73","  -2.22"," US0003,US000G,USL00J","  -107.651903","    34.092085"," 112.3479","  -107.879674","    33.798005","  99.3824","Perseids","  45.74238"," +56.56122"
" 2023-08-13 05:25:25.923622","  60.04957","     0.63","  -1.60"," USL00J,USL00X,USL011,USL012","  -110.745610","    32.290493"," 112.8689","  -110.926208","    32.024524"," 104.2301","Perseids","  49.42197"," +56.86430"
" 2023-08-13 05:25:34.419210","  33.58311","     0.61","  +1.14"," US002M,US002N","   -90.301785","    39.416722"," 101.9498","   -90.272040","    39.267802","  90.4005","..."," 183.43179"," +79.77562"
" 2023-08-13 05:25:55.686285","  66.74291","     0.50","  -0.04"," CA000P,CA002F,CAWE07","   -79.643384","    44.090597"," 115.2322","   -79.999811","    44.145925"," 101.0972","...","  26.41212","  +8.95212"
" 2023-08-13 05:25:58.528514","  58.29842","     0.48","  -0.50"," US001R,USL00L","  -114.736385","    35.232200"," 111.0372","  -114.876071","    35.022806"," 103.2516","Perseids","  48.19919"," +57.76543"
" 2023-08-13 05:26:20.870336","  40.66547","     0.89","  +0.62"," US000A,US000C,US000K,US0030","  -105.874798","    34.769440"," 102.6381","  -106.190596","    34.914035","  89.5570","AIC"," 353.08351"," -10.64406"
" 2023-08-13 05:26:50.683532","  57.80946","     0.56","  -0.65"," USL00F,USL00L,USL00N","  -113.412159","    34.764540"," 112.2362","  -113.547148","    34.511956"," 103.1149","...","  55.43369"," +61.50757"
" 2023-08-13 05:27:24.815513","  59.44472","     0.51","  -0.18"," US0003,US000A,US000J","  -107.255150","    35.873179"," 111.5726","  -107.405748","    35.677732"," 102.0297","Perseids","  47.16263"," +57.60702"
" 2023-08-13 05:27:25.496137","  58.06481","     0.49","  +0.29"," CA001F,CA001J","  -114.529762","    50.845956"," 110.5259","  -114.695302","    50.681274","  97.3920","Perseids","  46.45718"," +58.36790"
" 2023-08-13 05:27:53.677316","  58.05325","     0.42","  -0.83"," US003L,USN002,USN005","   -87.009875","    33.928270"," 107.8133","   -87.137071","    33.783664","  96.8384","Perseids","  46.70518"," +58.72687"
" 2023-08-13 05:27:55.890340","  60.08946","     0.64","  -1.03"," US0003,US0009,US000G,US000H","  -107.386648","    34.308375"," 111.2698","  -107.584135","    34.043995","  99.8867","Perseids","  48.37534"," +57.12697"
" 2023-08-13 05:28:00.586432","  56.33855","     0.42","  -1.09"," US0008,US000C,US000H,US000K,US0030","  -105.265489","    34.748428"," 110.1627","  -105.382924","    34.585391"," 101.3365","Perseids","  45.39789"," +60.35700"
" 2023-08-13 05:28:10.911622","  20.34683","     1.41","  +0.62"," USL00F,USL00L","  -113.379464","    35.243581","  94.3051","  -113.509314","    35.445979","  81.4214","..."," 318.09196"," -28.43326"
" 2023-08-13 05:29:48.798800","  59.48560","     0.45","  -0.68"," CA001F,CA001J,CA002N","  -114.356849","    51.083234"," 112.6938","  -114.530092","    50.907404","  99.7233","Perseids","  50.42935"," +57.23047"
" 2023-08-13 05:29:52.629719","  59.11001","     0.40","  +0.27"," US0003,US0009,US000G","  -107.686209","    34.211511"," 112.4132","  -107.802414","    34.058554"," 105.7211","Perseids","  47.76686"," +56.92216"
" 2023-08-13 05:31:11.692698","  58.67610","     0.36","  -0.23"," US001R,USL00L","  -114.423059","    35.051971"," 109.8089","  -114.526726","    34.893560"," 103.6620","Perseids","  49.07938"," +58.64838"
" 2023-08-13 05:31:20.965309","  22.70225","     1.53","  -1.33"," US000G,US0021","  -107.402529","    32.699465","  87.5508","  -107.524247","    32.763646","  56.8012","..."," 317.90075"," +17.31328"
" 2023-08-13 05:31:32.870776","  59.48475","     0.83","  -1.25"," US001R,USL00F,USL00L","  -112.972923","    34.222717"," 112.9360","  -113.189101","    33.912745"," 100.0458","Perseids","  45.83790"," +58.28090"
" 2023-08-13 05:31:53.681084","  56.11442","     0.21","  -0.46"," CA000P,CA002F","   -80.281519","    44.910737"," 110.4188","   -80.363148","    44.858522"," 103.1971","...","  45.99370"," +54.45446"
" 2023-08-13 05:31:55.043499","  53.93820","     0.24","  +0.04"," US002P,US002R","   -96.050768","    33.124510"," 106.5734","   -96.103855","    33.042588","  99.1655","FTC","  26.25281"," +66.52306"
" 2023-08-13 05:32:02.426842","  57.50518","     0.48","  -1.28"," CA000P,CA002F,CAWE07","   -78.801607","    44.792264"," 110.6959","   -78.983462","    44.653003","  92.6140","Perseids","  48.85312"," +58.33642"
" 2023-08-13 05:32:20.904231","  59.65766","     0.61","  +0.79"," US000S,US001E","  -116.041854","    32.766129"," 111.6552","  -116.213085","    32.485582"," 103.8813","Perseids","  52.07752"," +57.43963"
" 2023-08-13 05:33:11.316390","  59.63258","     0.40","  +0.20"," CA001G,CA002N","  -113.490612","    51.389083"," 113.6938","  -113.636024","    51.256526"," 102.7959","Perseids","  47.00927"," +57.15830"
" 2023-08-13 05:33:24.290168","  55.01322","     0.59","  +0.24"," USL00J,USL019","  -110.033579","    35.177872"," 110.2282","  -110.281332","    35.027311","  94.2626","...","  16.87627"," +44.75318"
" 2023-08-13 05:33:45.981179","  52.37287","     0.24","  -0.06"," US000A,US000J","  -107.297309","    35.800036","  98.4080","  -107.374368","    35.720220","  92.6465","...","  33.17840"," +56.23009"
" 2023-08-13 05:33:48.586154","  59.60117","     0.53","  -1.23"," CA000P,CA002F","   -79.576843","    44.777407"," 113.2080","   -79.785789","    44.625598","  92.6321","Perseids","  46.75291"," +57.44844"
" 2023-08-13 05:34:33.233105","  36.73718","     0.76","  -0.65"," MX0001,MX0004","   -99.836464","    20.805977","  99.7461","  -100.026909","    20.914802","  84.6068","AOA"," 352.90248"," -13.51362"
" 2023-08-13 05:34:34.202845","  60.19112","     0.57","  -1.27"," CA000P,CA002F","   -80.127382","    44.600325"," 112.5769","   -80.352659","    44.434334","  90.8424","Perseids","  47.65999"," +57.32584"
" 2023-08-13 05:35:28.433731","  59.04341","     0.84","  -1.18"," USL00B,USL00F,USL00K,USL00L","  -112.757423","    34.926953"," 112.9413","  -112.991915","    34.584315","  97.6795","Perseids","  46.87632"," +59.29223"
" 2023-08-13 05:36:52.464456","  58.15247","     0.80","  -0.80"," US0021,USL00Z","  -107.995854","    32.535238"," 112.0185","  -108.224494","    32.193279","  99.8215","...","  53.89174"," +57.96537"
" 2023-08-13 05:37:13.639276","  60.05523","     0.21","  -0.16"," USL00D,USL019","  -110.620729","    35.512938"," 111.6254","  -110.684899","    35.419420"," 107.4461","Perseids","  50.68859"," +59.12303"
" 2023-08-13 05:37:33.233497","  23.82876","     1.01","  -0.34"," US0020,USL00J,USL012,USV002","  -111.245684","    33.095666","  99.3434","  -111.204094","    33.014085","  79.5528","August Draconids"," 272.17326"," +57.45754"
" 2023-08-13 05:37:48.626855","  59.21483","     0.40","  -0.56"," CA002F,CAWE07","   -80.120215","    43.130268"," 112.5477","   -80.257649","    43.025149","  98.7861","Perseids","  46.21782"," +57.46478"
" 2023-08-13 05:38:09.160439","  13.08285","     2.56","  -1.14"," US000G,USL00J","  -109.292933","    34.158839","  81.6417","  -109.105434","    34.074968","  55.2281","..."," 234.99789"," +40.91873"
" 2023-08-13 05:38:29.469201","  33.93988","     0.33","  +0.32"," USL00F,USL00K,USL00L","  -112.898133","    34.740464","  91.8195","  -112.982694","    34.778911","  85.1777","..."," 338.23242","  -0.03955"
" 2023-08-13 05:38:36.087833","  60.13316","     0.57","  -0.43"," US0008,US000A,US000C,US000H,US0030","  -105.825735","    34.963117"," 110.5127","  -106.010765","    34.727420","  98.4490","Perseids","  48.03851"," +57.76391"
" 2023-08-13 05:38:52.615645","  59.82564","     0.65","  -1.03"," US001R,USL00B,USL00L,USL00N","  -113.205702","    33.841691"," 112.5691","  -113.383060","    33.594382"," 102.6486","Perseids","  47.14447"," +57.36713"
" 2023-08-13 05:39:38.555006","  61.07637","     0.57","  +0.09"," US0021,USL00X","  -109.745562","    32.377804"," 111.8775","  -109.918079","    32.128718"," 100.6942","Perseids","  45.92835"," +59.45891"
" 2023-08-13 05:39:57.999479","  61.39715","     0.83","  -0.97"," MX0001,MX0003","   -98.841907","    21.849657"," 113.1190","   -99.099201","    21.480709"," 100.6185","Perseids","  46.23479"," +57.70674"
" 2023-08-13 05:39:59.927129","  59.60976","     0.60","  -1.24"," US001R,USL00B,USL00L,USL00N","  -113.590583","    34.408357"," 113.5704","  -113.769968","    34.144865"," 103.2231","Perseids","  49.67771"," +58.13882"
" 2023-08-13 05:41:37.479728","  19.16863","     0.37","  +2.10"," US000C,US0030","  -106.191112","    34.097707","  84.6584","  -106.159185","    34.070585","  78.9516","..."," 249.08215"," +53.36712"
" 2023-08-13 05:41:38.045003","  59.43915","     0.49","  -0.68"," US0009,US000H","  -106.042468","    33.298404"," 108.9199","  -106.184045","    33.090201","  99.9234","...","  53.29479"," +59.37969"
" 2023-08-13 05:41:42.270730","  59.71331","     0.56","  -0.96"," US0003,US0008,US000A,US000J,US000K","  -106.780862","    35.823950"," 111.5512","  -106.957478","    35.592543","  99.1493","Perseids","  48.46116"," +58.89112"
" 2023-08-13 05:41:49.071417","  57.19857","     0.97","  -1.13"," US0009,US000G,US000H","  -107.499626","    33.648794"," 114.2936","  -107.778211","    33.254008","  95.1224","Perseids","  48.16632"," +59.72160"
" 2023-08-13 05:41:52.945265","  60.39306","     0.88","  -1.79"," US001R,USL00L","  -114.931215","    35.097184"," 113.0849","  -115.187509","    34.738050","  98.0124","Perseids","  47.16546"," +57.73400"
" 2023-08-13 05:43:16.371366","  60.56705","     0.44","  -1.03"," US0008,US000J","  -106.766797","    36.777939"," 110.3192","  -106.918258","    36.596179","  99.8267","Perseids","  46.67595"," +57.69079"
" 2023-08-13 05:43:33.639669","  57.92120","     0.33","  -0.32"," US0008,US000A,US000C,US000H,US000K,US0030","  -105.509970","    34.932256"," 110.7196","  -105.609685","    34.802958"," 103.5896","Perseids","  47.65990"," +58.97341"
" 2023-08-13 05:44:04.898964","  60.79834","     0.65","  -0.13"," USL00B,USL00N","  -112.584277","    33.551479"," 112.1779","  -112.771856","    33.279109"," 102.7378","Perseids","  52.67638"," +56.86575"
" 2023-08-13 05:44:54.266188","  61.19530","     0.41","  +0.46"," US0003,US000G","  -107.866750","    34.073791"," 108.6151","  -107.994390","    33.917296"," 102.4513","...","  52.13537"," +54.26014"
" 2023-08-13 05:45:14.480683","  57.74340","     0.31","  -0.91"," US003L,USN005","   -87.857411","    34.459640"," 107.9745","   -87.952436","    34.353993","  98.7763","Perseids","  44.84849"," +59.40429"
" 2023-08-13 05:45:29.816549","  59.78712","     0.85","  -1.21"," USL00J,USL019","  -110.261517","    34.715679"," 114.1579","  -110.529890","    34.357564","  97.1185","Perseids","  47.74378"," +58.06859"
" 2023-08-13 05:46:15.369792","  58.88937","     0.80","  -1.40"," US000E,US000H,US0030","  -105.389542","    34.226064"," 111.9813","  -105.616239","    33.934350","  96.1977","Perseids","  47.46824"," +58.59746"
" 2023-08-13 05:46:34.148809","  61.28142","     0.28","  +0.45"," CA002F,CAWE07","   -79.578911","    43.801474"," 109.5344","   -79.687662","    43.721935","  98.3641","Perseids","  46.80576"," +57.43880"
" 2023-08-13 05:47:10.817328","  59.18165","     0.42","  -0.07"," USL00J,USL00P","  -110.998178","    34.269932"," 110.7642","  -111.128106","    34.092849"," 102.5402","Perseids","  48.00588"," +58.30497"
" 2023-08-13 05:47:11.617807","  54.04876","     0.36","  +0.39"," US0008,US000A","  -106.056970","    35.630180"," 109.6298","  -106.159144","    35.510135"," 103.6793","Perseids","  50.94857"," +55.42278"
" 2023-08-13 05:47:47.711918","  57.43441","     0.36","  +0.34"," USL00P,USL012","  -110.732027","    33.543785"," 111.0965","  -110.836808","    33.390967"," 104.2564","Perseids","  49.55100"," +59.50981"
